134;Grimoire of Zero;7,2;https://myanimelist.net/anime/34176/Zero_kara_Hajimeru_Mahou_no_Sho?q=%20Grimoire%20of%20Zero%20;https://cdn.myanimelist.net/images/anime/5/85224.jpg;12;12;True;False;;Completed
135;Ground Control to Psychoelectric Girl;7,2;https://myanimelist.net/anime/9379/Denpa_Onna_to_Seishun_Otoko;https://cdn.myanimelist.net/images/anime/9/59497.jpg;12;0;False;False;;Whatever
136;Hachi-nan tte, Sore wa Nai deshou!;6,2;https://myanimelist.net/anime/38830/Hachi-nan_tte_Sore_wa_Nai_deshou?q=%20Hachinan%20tte%2C%20Sore%20wa%20Nai%20Deshou!%20;https://cdn.myanimelist.net/images/anime/1146/106370.jpg;12;0;False;False;;Whatever
137;Haganai: I don't have many friends;7,4;https://myanimelist.net/anime/10719/Boku_wa_Tomodachi_ga_Sukunai;https://cdn.myanimelist.net/images/anime/8/32873.jpg;12;12;True;False;;Completed
138;Hanasaku Iroha ~Blossoms for Tomorrow~;8,0;https://myanimelist.net/anime/9289/Hanasaku_Iroha;https://cdn.myanimelist.net/images/anime/3/28967.jpg;26;0;False;False;In Progress;Watching
139;Handa-kun;7,4;https://myanimelist.net/anime/32648/Handa-kun;https://cdn.myanimelist.net/images/anime/4/80752.jpg;12;0;True;False;;Comedy
140;Harukana Receive;6,8;https://myanimelist.net/anime/35983/Harukana_Receive?q=%20Harukana%20Receive%20;https://cdn.myanimelist.net/images/anime/1924/95212.jpg;12;0;True;False;;Harem
141;Haven't You Heard? I'm Sakamoto;7,7;https://myanimelist.net/anime/32542/Sakamoto_Desu_ga?q=%20Haven%27t%20You%20Heard%3F%20I%27m%20Sakamoto%20;https://cdn.myanimelist.net/images/anime/4/79468.jpg;12;0;True;False;;Comedy
142;Heaven's Lost Property;7,5;https://myanimelist.net/anime/5958/Sora_no_Otoshimono?q=%20Heaven%27s%20Lost%20Property%20;https://cdn.myanimelist.net/images/anime/5/50307.jpg;13;0;True;False;;Harem
143;Hello World;7,9;https://myanimelist.net/anime/38816/Hello_World?q=%20HELLO%20WORLD%20;https://cdn.myanimelist.net/images/anime/1395/102089.jpg;1;0;False;False;???;Movie
144;Hellsing Ultimate;8,5;https://myanimelist.net/anime/777/Hellsing_Ultimate;https://cdn.myanimelist.net/images/anime/6/7333.jpg;10;0;True;False;;Hmmm
145;Hensuki: Are you willing to fall in love with a pervert, as long as she’s a cutie?;6,8;https://myanimelist.net/anime/39326/Kawaikereba_Hentai_demo_Suki_ni_Natte_Kuremasu_ka?q=%20Hensuki%3A%20Are%20you%20willing%20to%20fall%20in%20love%20with%20a%20pervert%2C%20as%20long%20as%20she%E2%80%99s%20a%20cutie%3F%20;https://cdn.myanimelist.net/images/anime/1430/102439.jpg;12;0;True;False;;Harem
146;High School DxD;7,5;https://myanimelist.net/anime/11617/High_School_DxD?q=%20High%20School%20DxD%20;https://cdn.myanimelist.net/images/anime/2/32527.jpg;12;12;True;False;;Completed
147;High School DxD Hero;7,4;https://myanimelist.net/anime/34281/High_School_DxD_Hero?q=%20High%20School%20DxD%20HERO%20;https://cdn.myanimelist.net/images/anime/1189/93528.jpg;12;0;True;False;;Harem
148;Himouto! Umaru-chan;7,3;https://myanimelist.net/anime/28825/Himouto_Umaru-chan;https://cdn.myanimelist.net/images/anime/12/75086.jpg;12;0;True;False;;Comedy
149;Hinamatsuri;8,3;https://myanimelist.net/anime/36296/Hinamatsuri?q=HINAMATSURI;https://cdn.myanimelist.net/images/anime/1580/93526.jpg;12;0;True;False;Comdey;Whatever
150;Honey and Clover ;8,1;https://myanimelist.net/anime/16/Hachimitsu_to_Clover?q=%20Honey%20and%20Clover%20;https://cdn.myanimelist.net/images/anime/11/73923.jpg;24;0;True;False;;Slice of Life
151;How Heavy Are the Dumbbells You Lift?;7,5;https://myanimelist.net/anime/39026/Dumbbell_Nan_Kilo_Moteru?q=%20How%20Heavy%20Are%20the%20Dumbbells%20You%20Lift%3F%20;https://cdn.myanimelist.net/images/anime/1385/101060.jpg;12;4;True;False;;Watching
152;How Not to Summon a Demon Lord;7,2;https://myanimelist.net/anime/37210/Isekai_Maou_to_Shoukan_Shoujo_no_Dorei_Majutsu?q=%20How%20Not%20to%20Summon%20a%20Demon%20Lord%20;https://cdn.myanimelist.net/images/anime/1649/93412.jpg;12;12;True;True;;Completed
153;How to Keep a Mummy;7,5;https://myanimelist.net/anime/35828/Miira_no_Kaikata;https://cdn.myanimelist.net/images/anime/1486/93811.jpg;12;0;False;False;;Comedy
154;Hozuki's Coolheadedness ;7,8;https://myanimelist.net/anime/20431/Hoozuki_no_Reitetsu?q=%20Hozuki%27s%20Coolheadedness%20;https://cdn.myanimelist.net/images/anime/7/87177.jpg;13;0;False;False;;Comedy
155;Humanity Has Declined ;7,8;https://myanimelist.net/anime/10357/Jinrui_wa_Suitai_Shimashita?q=%20Humanity%20Has%20Declined%20;https://cdn.myanimelist.net/images/anime/4/45704.jpg;12;0;False;False;;Comedy
156;Hunter x Hunter (2011);9,1;https://myanimelist.net/anime/11061/Hunter_x_Hunter_2011;https://cdn.myanimelist.net/images/anime/11/33657.jpg;148;0;True;False;;Hmmm
157;Hybrid x Heart Magias Academy Ataraxia;6,3;https://myanimelist.net/anime/31845/Masou_Gakuen_HxH?q=%20Hybrid%20x%20Heart%20Magias%20Academy%20Ataraxia%20;https://cdn.myanimelist.net/images/anime/7/80262.jpg;12;0;False;False;???;Harem
158;Hyouka;8,2;https://myanimelist.net/anime/12189/Hyouka?q=%20Hyouka%20;https://cdn.myanimelist.net/images/anime/13/50521.jpg;22;0;True;False;;Slice of Life
159;I Couldn’t Become a Hero, So I Reluctantly Decided to Get a Job;7,0;https://myanimelist.net/anime/18677/Yuusha_ni_Narenakatta_Ore_wa_Shibushibu_Shuushoku_wo_Ketsui_Shimashita?q=%20I%20Couldn%E2%80%99t%20Become%20a%20Hero%2C%20So%20I%20Reluctantly%20Decided%20to%20Get%20a%20Job.%20;https://cdn.myanimelist.net/images/anime/13/54389.jpg;12;12;False;False;;Completed
160;Id:Invaded;8,0;https://myanimelist.net/anime/40046/Id_Invaded?q=%20ID%3A%20INVADED%20;https://cdn.myanimelist.net/images/anime/1954/104672.jpg;13;0;True;False;;Intresting
161;If It's for My Daughter, I'd Even Defeat a Demon Lord ;7,1;https://myanimelist.net/anime/39324/Uchi_no_Ko_no_Tame_naraba_Ore_wa_Moshikashitara_Maou_mo_Taoseru_kamo_Shirenai;https://cdn.myanimelist.net/images/anime/1568/101203.jpg;12;12;True;False;;Completed
162;Ijiranaide, Nagatoro-san;0;https://myanimelist.net/anime/42361;https://cdn.myanimelist.net/images/anime/1226/108348.jpg;0;0;False;False;;Not Aired Yet
163;I'm standing on 1,000,000 lives;0;https://myanimelist.net/anime/41380/100-man_no_Inochi_no_Ue_ni_Ore_wa_Tatteiru;https://cdn.myanimelist.net/images/anime/1935/106283.jpg;0;0;False;False;;Not Aired Yet
164;In Another World With My Smartphone;6,5;https://myanimelist.net/anime/35203/Isekai_wa_Smartphone_to_Tomo_ni?q=%20In%20Another%20World%20With%20My%20Smartphone%20;https://cdn.myanimelist.net/images/anime/7/86794.jpg;12;0;True;False;;Comedy
165;In/Spectre;7,2;https://myanimelist.net/anime/39017/Kyokou_Suiri?q=%20In%2FSpectre%20;https://cdn.myanimelist.net/images/anime/1517/104785.jpg;12;0;True;False;;Intresting
166;Infinite Dendrogram;6,1;https://myanimelist.net/anime/38909/Infinite_Dendrogram?q=%20Infinite%20Dendrogram%20;https://cdn.myanimelist.net/images/anime/1715/104281.jpg;13;0;False;False;Novel???;Whatever
167;Interspecies Reviewers;7,8;https://myanimelist.net/anime/40010/Ishuzoku_Reviewers?q=%20Interspecies%20Reviewers%20;https://cdn.myanimelist.net/images/anime/1877/104025.jpg;12;0;False;False;;Harem
168;Interviews with Monster Girls;7,7;https://myanimelist.net/anime/33988/Demi-chan_wa_Kataritai?q=%20Interviews%20with%20Monster%20Girls%20;https://cdn.myanimelist.net/images/anime/8/83417.jpg;12;0;True;True;;Comedy
169;InuYasha;7,9;https://myanimelist.net/anime/249/InuYasha_TV?q=%20InuYasha%20;https://cdn.myanimelist.net/images/anime/1589/95329.jpg;167;0;True;False;;Movie
170;Iroduku: The World in Colors;7,6;https://myanimelist.net/anime/37497/Irozuku_Sekai_no_Ashita_kara?q=%20IRODUKU%3A%20The%20World%20in%20Colors%20;https://cdn.myanimelist.net/images/anime/1424/93855.jpg;13;0;False;False;;Intresting
171;Is It Wrong to Try to Pick Up Girls in a Dungeon? ;7,8;https://myanimelist.net/anime/28121/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka;https://cdn.myanimelist.net/images/anime/2/70187.jpg;13;13;True;False;;Completed
172;Is It Wrong to Try to Pick Up Girls in a Dungeon? II ;7,3;https://myanimelist.net/anime/37347/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_II;https://cdn.myanimelist.net/images/anime/1730/101329.jpg;12;0;True;False;;Top
173;Is the Order a Rabbit?;7,6;https://myanimelist.net/anime/21273/Gochuumon_wa_Usagi_Desu_ka;https://cdn.myanimelist.net/images/anime/6/79600.jpg;12;0;False;False;;Slice of Life
174;Is this a Zombie?;7,5;https://myanimelist.net/anime/8841/Kore_wa_Zombie_Desu_ka?q=%20Is%20this%20a%20Zombie%3F%20;https://cdn.myanimelist.net/images/anime/13/75521.jpg;12;12;True;False;;Completed
175;Isekai Cheat Magician;5,5;https://myanimelist.net/anime/37744/Isekai_Cheat_Magician;https://cdn.myanimelist.net/images/anime/1282/102248.jpg;12;0;True;False;;Whatever
176;Iwa Kakeru!: Sport Climbing Girls;0;https://myanimelist.net/anime/41783/Iwa_Kakeru__Sport_Climbing_Girls?q=climbing;https://cdn.myanimelist.net/images/anime/1110/107213.jpg;0;0;False;False;;Not Aired Yet
177;Kabaneri Of The Iron Fortress;7,3;https://myanimelist.net/anime/28623/Koutetsujou_no_Kabaneri;https://cdn.myanimelist.net/images/anime/12/79164.jpg;12;0;True;False;;Intresting
178;Kaguya-sama: Love is War;8,4;https://myanimelist.net/anime/37999/Kaguya-sama_wa_Kokurasetai__Tensai-tachi_no_Renai_Zunousen?q=%20Kaguya-sama%3A%20Love%20is%20War%20;https://cdn.myanimelist.net/images/anime/1291/97023.jpg;12;0;False;False;;Comedy
179;Kaifuku Jutsushi no Yarinaoshi;0;https://myanimelist.net/anime/40750/Kaifuku_Jutsushi_no_Yarinaoshi?q=%20Kaifuku%20Jutsushi%20no%20Yarinaoshi%20;https://cdn.myanimelist.net/images/anime/1632/108032.jpg;0;0;False;False;;Not Aired Yet
180;Kakegurui;7,5;https://myanimelist.net/anime/34933/Kakegurui?q=%20Kakegurui%20;https://cdn.myanimelist.net/images/anime/3/86578.jpg;12;0;True;False;;Whatever
181;Kakuriyo - Bed & Breakfast for Spirits;7,6;https://myanimelist.net/anime/36754/Kakuriyo_no_Yadomeshi?q=kakur;https://cdn.myanimelist.net/images/anime/1035/95056.jpg;26;0;True;False;;Slice of Life
182;Kakushigoto (TV);8,1;https://myanimelist.net/anime/40716/Kakushigoto_TV;https://cdn.myanimelist.net/images/anime/1476/106372.jpg;12;0;False;False;;Slice of Life
183;Kämpfer;6,6;https://myanimelist.net/anime/6205/K%C3%A4mpfer;https://cdn.myanimelist.net/images/anime/5/35423.jpg;12;0;True;False;???;Harem
184;Kannagi: Crazy Shrine Maidens;7,4;https://myanimelist.net/anime/3958/Kannagi;https://cdn.myanimelist.net/images/anime/3/19724.jpg;13;0;False;False;;Comedy
185;Kaze no Stigma;7,4;https://myanimelist.net/anime/1691/Kaze_no_Stigma?q=%20Kaze%20no%20Stigma%20;https://cdn.myanimelist.net/images/anime/12/23136.jpg;24;24;True;False;;Completed
186;Keijo!!!!!!!!;7,2;https://myanimelist.net/anime/32686/Keijo?q=%20Keijo!!!!!!!!%20;https://cdn.myanimelist.net/images/anime/10/81906.jpg;12;0;True;False;;Harem
187;Kemono Michi: Rise Up;6,9;https://myanimelist.net/anime/39030/Hataage_Kemono_Michi?q=%20Kemono%20Michi%3A%20Rise%20Up%20;https://cdn.myanimelist.net/images/anime/1736/103512.jpg;12;12;True;False;;Completed
188;Kemurikusa (TV);7,2;https://myanimelist.net/anime/37302/Kemurikusa_TV;https://cdn.myanimelist.net/images/anime/1254/100472.jpg;12;0;False;False;;Intresting
189;Kill la Kill;8,2;https://myanimelist.net/anime/18679/Kill_la_Kill;https://cdn.myanimelist.net/images/anime/8/75514.jpg;24;0;True;False;;Hmmm
190;Kimi wa Kanata;0;https://myanimelist.net/anime/41379/Kimi_wa_Kanata;https://cdn.myanimelist.net/images/anime/1415/108509.jpg;0;0;False;False;;Not Aired Yet
191;Kino's Journey - the Beautiful World - the Animated Series ;7,6;https://myanimelist.net/anime/35079/Kino_no_Tabi__The_Beautiful_World_-_The_Animated_Series?q=https%3A%2F%2Fanilist.co%2Fanime%2F98448%2FKinos-Journey-the-Beautiful-World-the-Animated-Series%2F;https://cdn.myanimelist.net/images/anime/13/87235.jpg;12;0;True;False;;Slice of Life
192;Kiznaiver;7,5;https://myanimelist.net/anime/31798/Kiznaiver;https://cdn.myanimelist.net/images/anime/6/78466.jpg;12;0;True;False;;Hmmm
193;Knight's & Magic;7,2;https://myanimelist.net/anime/34104/Knights___Magic?q=%20Knight%27s%20%26%20Magic%20;https://cdn.myanimelist.net/images/anime/1472/93813.jpg;13;13;True;False;;Completed
194;Kobayashi-san Chi no Maid Dragon S;0;https://myanimelist.net/anime/39247;https://cdn.myanimelist.net/images/anime/1777/108817.jpg;0;0;False;False;;Not Aired Yet
195;Kokoro Connect;7,9;https://myanimelist.net/anime/11887/Kokoro_Connect?q=%20Kokoro%20Connect%20;https://cdn.myanimelist.net/images/anime/2/39665.jpg;13;0;True;False;;Comedy
196;K-ON!;7,9;https://myanimelist.net/anime/5680/K-On?q=%20K-ON!%20;https://cdn.myanimelist.net/images/anime/10/76120.jpg;13;0;True;False;;Comedy
197;Konohana Kitan;7,6;https://myanimelist.net/anime/35241/Konohana_Kitan?q=%20KONOHANA%20KITAN%20;https://cdn.myanimelist.net/images/anime/3/88431.jpg;12;0;True;False;;Slice of Life
198;KONOSUBA - God's blessing on this wonderful world!;8,2;https://myanimelist.net/anime/30831/Kono_Subarashii_Sekai_ni_Shukufuku_wo?q=%20KONOSUBA%20-God%27s%20blessing%20on%20this%20wonderful%20world!%20;https://cdn.myanimelist.net/images/anime/8/77831.jpg;10;10;True;False;;Completed
199;KONOSUBA - God's blessing on this wonderful world! 2;8,3;https://myanimelist.net/anime/32937/Kono_Subarashii_Sekai_ni_Shukufuku_wo_2;https://cdn.myanimelist.net/images/anime/2/83188.jpg;10;10;False;False;;Completed
200;Kuma Kuma Kuma Bear;0;https://myanimelist.net/anime/40974/Kuma_Kuma_Kuma_Bear;https://cdn.myanimelist.net/images/anime/1398/105275.jpg;0;0;False;True;;Not Aired Yet
201;Laid-Back Camp;8,3;https://myanimelist.net/anime/34798/Yuru_Camp%E2%96%B3;https://cdn.myanimelist.net/images/anime/4/89877.jpg;12;8;False;False;;Watching
202;Land of the Lustrous;8,4;https://myanimelist.net/anime/35557/Houseki_no_Kuni_TV;https://cdn.myanimelist.net/images/anime/3/88293.jpg;12;0;True;False;;Hmmm
203;Little Witch Academia;7,9;https://myanimelist.net/anime/14349/Little_Witch_Academia?q=%20Little%20Witch%20Academia%20;https://cdn.myanimelist.net/images/anime/2/42989.jpg;1;0;True;False;;Movie
204;Little Witch Academia (TV);8,0;https://myanimelist.net/anime/33489/Little_Witch_Academia_TV;https://cdn.myanimelist.net/images/anime/13/83934.jpg;25;25;True;False;;Completed
205;Log Horizon;8,1;https://myanimelist.net/anime/17265/Log_Horizon?q=%20Log%20Horizon%20;https://cdn.myanimelist.net/images/anime/5/84004.jpg;25;25;True;False;;Completed
206;Log Horizon 2;7,7;https://myanimelist.net/anime/23321/Log_Horizon_2nd_Season?q=%20Log%20Horizon%202%20;https://cdn.myanimelist.net/images/anime/5/68097.jpg;25;25;True;False;;Completed
207;Log Horizon: Entaku Houkai;0;https://myanimelist.net/anime/41109/Log_Horizon__Entaku_Houkai;https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx114862-DTRU67Z1gJ9N.jpg;12;0;False;False;;Not Aired Yet
208;Love Lab;7,4;https://myanimelist.net/anime/16353/Love_Lab;https://cdn.myanimelist.net/images/anime/12/50257.jpg;13;0;False;False;;Comedy
209;Love Live! School Idol Project;7,5;https://myanimelist.net/anime/15051/Love_Live_School_Idol_Project?q=%20Love%20Live!%20School%20Idol%20Project%20;https://cdn.myanimelist.net/images/anime/11/56849.jpg;13;0;True;False;;Comedy
210;Love Tyrant;6,8;https://myanimelist.net/anime/32262/Renai_Boukun?q=%20Love%20Tyrant%20;https://cdn.myanimelist.net/images/anime/9/84266.jpg;12;0;True;False;;Whatever
211;Love, Chunibyo & Other Delusions;7,8;https://myanimelist.net/anime/14741/Chuunibyou_demo_Koi_ga_Shitai?q=%20Love%2C%20Chunibyo%20%26%20Other%20Delusions%20;https://cdn.myanimelist.net/images/anime/12/46931.jpg;12;12;True;False;;Completed
212;Lovely Complex;8,1;https://myanimelist.net/anime/2034/Lovely%E2%98%85Complex?q=%20Lovely%20Complex%20;https://cdn.myanimelist.net/images/anime/11/75563.jpg;24;0;False;False;;Comedy
213;Made in Abyss;8,8;https://myanimelist.net/anime/34599/Made_in_Abyss;https://cdn.myanimelist.net/images/anime/6/86733.jpg;13;13;True;True;;Completed
214;Made in Abyss Movie 3: Fukaki Tamashii no Reimei;8,6;https://myanimelist.net/anime/36862/Made_in_Abyss_Movie_3__Fukaki_Tamashii_no_Reimei;https://cdn.myanimelist.net/images/anime/1175/101926.jpg;1;1;True;False;;Completed
215;Magi: The Labyrinth of Magic;8,2;https://myanimelist.net/anime/14513/Magi__The_Labyrinth_of_Magic;https://cdn.myanimelist.net/images/anime/11/42773.jpg;25;0;True;False;;Intresting
216;Mahou Shoujo Madoka★Magica;8,4;https://myanimelist.net/anime/9756/Mahou_Shoujo_Madoka%E2%98%85Magica;https://cdn.myanimelist.net/images/anime/11/55225.jpg;12;0;True;False;;Hmmm
217;Maid-Sama!;8,2;https://myanimelist.net/anime/7054/Kaichou_wa_Maid-sama?q=%20Maid-Sama!%20;https://cdn.myanimelist.net/images/anime/6/25254.jpg;26;26;True;False;;Completed
218;Majikoi: Oh! Samurai Girls;6,9;https://myanimelist.net/anime/10213/Maji_de_Watashi_ni_Koi_Shinasai?q=%20Majikoi%3A%20Oh!%20Samurai%20Girls%20;https://cdn.myanimelist.net/images/anime/4/32541.jpg;12;12;True;False;;Completed
219;Majo no Tabitabi;0;https://myanimelist.net/anime/40571/Majo_no_Tabitabi?q=%20Majo%20no%20Tabitabi%20;https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx112609-G3NYkq8cePQi.jpg;0;0;False;False;;Not Aired Yet
220;Maken-Ki!;6,5;https://myanimelist.net/anime/9936/Maken-Ki?q=%20Maken-Ki!%20Battling%20Venus%20;https://cdn.myanimelist.net/images/anime/2/75234.jpg;12;12;True;False;;Completed
221;Maoyu: Archenemy & Hero;7,4;https://myanimelist.net/anime/14833/Maoyuu_Maou_Yuusha;https://cdn.myanimelist.net/images/anime/4/46041.jpg;12;0;False;False;;Hmmm
222;March Comes in Like a Lion;8,4;https://myanimelist.net/anime/31646/3-gatsu_no_Lion;https://cdn.myanimelist.net/images/anime/3/82899.jpg;22;3;True;False;;Watching
223;Maria the Virgin Witch ;7,2;https://myanimelist.net/anime/26441/Junketsu_no_Maria;https://cdn.myanimelist.net/images/anime/7/69301.jpg;12;0;True;False;;Comedy
224;Mars Red;0;https://myanimelist.net/anime/41265/Mars_Red?q=mars%20red;https://cdn.myanimelist.net/images/anime/1920/108371.jpg;0;0;False;False;;Not Aired Yet
225;Masamune-kun's Revenge;7,0;https://myanimelist.net/anime/33487/Masamune-kun_no_Revenge?q=%20Masamune-kun%27s%20Revenge%20;https://cdn.myanimelist.net/images/anime/12/83709.jpg;12;0;True;False;???;Comedy
226;Megaloblox;8,0;https://myanimelist.net/anime/36563/Megalo_Box?q=megalo;https://cdn.myanimelist.net/images/anime/1958/93533.jpg;13;0;True;False;;Intresting
227;Mirai;7,4;https://myanimelist.net/anime/36936/Mirai_no_Mirai;https://cdn.myanimelist.net/images/anime/1042/95674.jpg;1;0;True;False;;Movie
228;Miss Caretaker of Sunohara-sou;7,0;https://myanimelist.net/anime/36817/Sunohara-sou_no_Kanrinin-san;https://cdn.myanimelist.net/images/anime/1368/95074.jpg;12;0;True;False;;Comedy
229;Miss Kobayashi's Dragon Maid;8,1;https://myanimelist.net/anime/33206/Kobayashi-san_Chi_no_Maid_Dragon?q=%20Miss%20Kobayashi%27s%20Dragon%20Maid%20;https://cdn.myanimelist.net/images/anime/5/85434.jpg;13;13;True;False;;Completed
230;Monster Musume Everyday Life With Monster Girls;7,2;https://myanimelist.net/anime/30307/Monster_Musume_no_Iru_Nichijou?q=%20Monster%20Musume%20Everyday%20Life%20With%20Monster%20Girls%20;https://cdn.myanimelist.net/images/anime/9/75104.jpg;12;12;True;False;;Completed
231;Monthly Girls' Nozaki-kun;8,1;https://myanimelist.net/anime/23289/Gekkan_Shoujo_Nozaki-kun?q=%20Monthly%20Girls%27%20Nozaki-kun%20;https://cdn.myanimelist.net/images/anime/5/66083.jpg;12;12;True;False;;Completed
232;Mother of the Goddess' Dormitory;0;https://myanimelist.net/anime/41812/Megami-ryou_no_Ryoubo-kun;https://cdn.myanimelist.net/images/anime/1266/107718.jpg;0;0;False;False;;Not Aired Yet
233;Ms. vampire who lives in my neighborhood;7,2;https://myanimelist.net/anime/37579/Tonari_no_Kyuuketsuki-san;https://cdn.myanimelist.net/images/anime/1851/96154.jpg;12;0;False;False;;Comedy
234;Mushi-Shi;8,7;https://myanimelist.net/anime/457/Mushishi?q=%20MUSHI-SHI%20;https://cdn.myanimelist.net/images/anime/2/73862.jpg;26;0;True;False;;Slice of Life
235;Mushoku Tensei: Isekai Ittara Honki Dasu;0;https://myanimelist.net/anime/39535/Mushoku_Tensei__Isekai_Ittara_Honki_Dasu?q=%20Mushoku%20Tensei%3A%20Isekai%20Ittara%20Honki%20Dasu%20;https://cdn.myanimelist.net/images/anime/1685/103586.jpg;0;0;False;False;;Not Aired Yet
236;My Bride is a Mermaid;7,8;https://myanimelist.net/anime/2104/Seto_no_Hanayome?q=%20My%20Bride%20is%20a%20Mermaid%20;https://cdn.myanimelist.net/images/anime/13/58383.jpg;26;0;True;False;;Comedy
237;My First Girlfriend is a Gal;6,4;https://myanimelist.net/anime/34403/Hajimete_no_Gal?q=%20My%20First%20Girlfriend%20is%20a%20Gal%20;https://cdn.myanimelist.net/images/anime/9/86826.jpg;10;0;True;False;;Harem
238;My Girlfriend is Shobitch;6,4;https://myanimelist.net/anime/35712/Boku_no_Kanojo_ga_Majimesugiru_Sho-bitch_na_Ken?q=%20My%20Girlfriend%20is%20Shobitch%20;https://cdn.myanimelist.net/images/anime/12/87623.jpg;10;0;True;False;;Harem
239;My Hero Academia;8,3;https://myanimelist.net/anime/31964/Boku_no_Hero_Academia?q=%20My%20Hero%20Academia%20;https://cdn.myanimelist.net/images/anime/10/78745.jpg;13;13;True;False;;Completed
240;My Love Story!!;8,0;https://myanimelist.net/anime/28297/Ore_Monogatari?q=%20My%20Love%20Story!!%20;https://cdn.myanimelist.net/images/anime/13/69455.jpg;24;0;True;False;;Comedy
241;My Mental Choices Are Completely Interfering With My School Romantic Comedy;7,4;https://myanimelist.net/anime/19221/Ore_no_Nounai_Sentakushi_ga_Gakuen_Love_Comedy_wo_Zenryoku_de_Jama_Shiteiru;https://cdn.myanimelist.net/images/anime/10/53235.jpg;10;0;False;False;???;Comedy
242;My Next Life as a Villainess: All Routes Lead to Doom!;7,5;https://myanimelist.net/anime/38555/Otome_Game_no_Hametsu_Flag_shika_Nai_Akuyaku_Reijou_ni_Tensei_shiteshimatta?q=otome%20game;https://cdn.myanimelist.net/images/anime/1483/107061.jpg;12;0;False;False;;Intresting
243;My Roommate is a Cat;7,9;https://myanimelist.net/anime/38145/Doukyonin_wa_Hiza_Tokidoki_Atama_no_Ue?q=%20My%20Roommate%20is%20a%20Cat;https://cdn.myanimelist.net/images/anime/1251/99191.jpg;12;0;True;False;;Comedy
244;My Senpai is Annoying ;0;https://myanimelist.net/anime/42351/Senpai_ga_Uzai_Kouhai_no_Hanashi;https://cdn.myanimelist.net/s/common/uploaded_files/1593601527-b924b694d8fe558ac1991602a6e07eda.jpeg;0;0;False;False;;Not Aired Yet
245;My Teen Romantic Comedy SNAFU;8,1;https://myanimelist.net/anime/14813/Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru?q=%20My%20Teen%20Romantic%20Comedy%20SNAFU%20;https://cdn.myanimelist.net/images/anime/11/49459.jpg;13;13;True;False;;Completed
246;My Teen Romantic Comedy SNAFU TOO!;8,3;https://myanimelist.net/anime/23847/Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru_Zoku;https://cdn.myanimelist.net/images/anime/11/75376.jpg;13;13;True;False;;Completed
247;Myriad Colors Phantom World;7,0;https://myanimelist.net/anime/31442/Musaigen_no_Phantom_World?q=%20Myriad%20Colors%20Phantom%20World%20;https://cdn.myanimelist.net/images/anime/4/78339.jpg;13;13;True;False;;Completed
248;Nanana's Buried Treasure;7,3;https://myanimelist.net/anime/21561/Ryuugajou_Nanana_no_Maizoukin_TV?q=%20Nanana%27s%20Buried%20Treasure%20;https://cdn.myanimelist.net/images/anime/3/60475.jpg;11;11;False;False;;Completed
249;Napping Princess;7,0;https://myanimelist.net/anime/33204/Hirune_Hime__Shiranai_Watashi_no_Monogatari;https://cdn.myanimelist.net/images/anime/7/84071.jpg;1;0;True;False;??;Movie
250;Naruto;7,9;https://myanimelist.net/anime/20/Naruto?q=%20Naruto%20;https://cdn.myanimelist.net/images/anime/13/17405.jpg;220;220;True;False;;Completed
251;Naruto: Shippuuden;8,2;https://myanimelist.net/anime/1735/Naruto__Shippuuden;https://cdn.myanimelist.net/images/anime/5/17407.jpg;500;500;True;False;;Completed
252;Natsume's Book of Friends ;8,4;https://myanimelist.net/anime/4081/Natsume_Yuujinchou?q=%20Natsume%27s%20Book%20of%20Friends%20;https://cdn.myanimelist.net/images/anime/7/28859.jpg;13;0;False;False;;Slice of Life
253;Nekopara;6,9;https://myanimelist.net/anime/38924/Nekopara;https://cdn.myanimelist.net/images/anime/1716/104880.jpg;12;0;True;False;;Whatever
254;Neon Genesis Evangelion;8,3;https://myanimelist.net/anime/30/Neon_Genesis_Evangelion;https://cdn.myanimelist.net/images/anime/12/21418.jpg;26;0;True;False;;Hmmm
255;New Game!;7,7;https://myanimelist.net/anime/31953/New_Game?q=%20New%20Game!%20;https://cdn.myanimelist.net/images/anime/9/80417.jpg;12;12;True;False;;Completed
256;New Game!!;7,8;https://myanimelist.net/anime/34914/New_Game;https://cdn.myanimelist.net/images/anime/4/86790.jpg;12;12;True;False;;Completed
257;Nisekoi;7,7;https://myanimelist.net/anime/18897/Nisekoi?q=%20Nisekoi%20;https://cdn.myanimelist.net/images/anime/13/75587.jpg;20;20;False;False;;Completed
258;No Game No Life: Zero;8,5;https://myanimelist.net/anime/33674/No_Game_No_Life__Zero;https://cdn.myanimelist.net/images/anime/1085/90759.jpg;1;0;True;False;;Movie
259;No Game, No Life;8,3;https://myanimelist.net/anime/19815/No_Game_No_Life?q=%20No%20Game%2C%20No%20Life%20;https://cdn.myanimelist.net/images/anime/5/65187.jpg;12;12;True;False;;Completed
